bodyId,type,instance
1683440362,LC16,LC16 (LWF2)_R
1683565784,PS210,PS210_R
1683756677,LC12,LC12
1683889519,PS082,PS082_R
1684127680,Li13,Li13_R
1684127778,,(LWF2)_R
1684204798,DNp17,DNp17_R
1684443103,LC17,LC17
1684451749,LC31,LC31
1684873972,WED042,WED042_R
1685020627,PS170,PS170_R
1685029571,OCG05,OCG05
1685147024,LC28b,LC28b(lVLPT4)_R
1685224040,WED078,WED078_R
1685228734,WED076,WED076_R
1685258320,PS289,PS289_L
1685529876,MC62,MC62(LWF5)_R
1685555902,,(aIP6)(lVLPT8)_R
1685555983,LC37b,LC37b_R
1685586866,PLP025,PLP025_R
1685594997,PS289,PS289_L
1685776284,LC12,LC12
1685781176,,(LWF2)_R
1685811275,,(LWF7)_R
1685892497,MC62,MC62(LWF5)_R
1685914765,PLP061,PLP061_R
1685983749,PS227,PS227_R
1686000717,PS117,PS117_R
1686156878,,(LWF6)_R
1686169952,,(LWF2)_R
1686190133,LC21,LC21(PLBDL4)_R
1686212203,MC62,MC62(LWF5)_R
1686229077,PLP105,PLP105_R
1686233836,PLP102,PLP102_R
1686238306,PLP104,PLP104_R
1686251364,PLP234,PLP234_R
1686518948,LC12,LC12(lVLPT7)_R
1686839045,,
1686877039,,
1686932677,LPLC4,LPLC4_R
1687032976,PS004,PS004(ADM01)_L
1687184361,,(LWF2)_R
1687218148,MC62,MC62
1687230765,PLP103,PLP103_R
1687525648,,(LWF7)_R
1687688269,VES033,VES033_R
1687688880,VES032,VES032_R
1687831632,LC17,LC17
1687844304,LC20,LC20
1687865828,MC64,MC64
1687874335,LC11,LC11
1687874488,LC18,LC18(PLBDL4)_R
1687977896,VES068,VES068_R
1688051598,PS151,PS151_R
1688115933,SIP021,SIP021_R
1688164533,LPLC2,LPLC2_R
1688211725,LC18,LC18
1688302103,LC22,LC22_R
1688379736,PS218,PS218_R
1688474703,,(PDM19)_L
1688505620,LC4,LC4
1688526691,LC20,LC20
1688535040,,(LWF3)_R
1688540066,LC28b,LC28b
1688573830,LC46b,LC46b_R
1688578394,PS105,PS105_R
1688663936,PS189,PS189_R
1688789802,,(PDM19)_L
1688868386,LC28a,LC28a(lVLPT4)_R
1688892924,LC12,LC12
1688893211,LC12,LC12
1688924058,,
1688962977,PLP178,PLP178_R
1689139601,,(PDM19)_L
1689187126,LC17,LC17
1689200671,LC17,LC17
1689239035,LC17,LC17
1689242749,LC12,LC12(lVLPT7)_R
1689256407,IB089,IB089_R
1689606690,WED035,WED035_R
1689692422,,(PVM01)_L
1689915765,LC17,LC17
1689989271,LPLC1,LPLC1
1689989557,LPLC1,LPLC1_R
1689993656,LPLC1,LPLC1_R
1689994034,LPLC1,LPLC1
1689994325,LPLC1,LPLC1_R
1689994425,LPLC1,LPLC1_R
1690011142,LPLC1,LPLC1
1690011290,LPLC1,LPLC1_R
1690015835,LPLC1,LPLC1_R
1690020010,LPLC1,LPLC1
1690220122,,
1690228471,,(LWF6)_R
1690232419,LC28a,LC28a
1690266485,LC12,LC12(lVLPT7)_R
1690266547,PS273,PS273_R
1690274628,LC14,LC14_R
1690283458,LC14,LC14_R
1690283476,LC14,LC14_R
1690598004,LC12,LC12(lVLPT7)_R
1690602927,LC34,LC34_R
1690694192,PVLP036,PVLP036_R
1690698128,PVLP036,PVLP036_R
1690706380,PVLP037,PVLP037_R
1690893361,,(LWF2)_R
1690897627,LC20,LC20
1690902029,LC20,LC20
1690910458,LC28b,LC28b
1690917721,LC17,LC17
1690935369,LC20,LC20
1691233928,LC12,LC12
1691259738,LPLC2,LPLC2_R
1691298247,PVLP066,PVLP066_R
1691303322,AVLP122,AVLP122_R
1691310419,PVLP026,PVLP026_R
1691405824,SAD049,SAD049_R
1691574966,LC12,LC12
1691580160,,(lVLPT4)_R
1691600238,MC64,MC64
1691630995,PVLP078,PVLP078_R
1691635022,PVLP041,PVLP041_R
1691638475,PVLP086,PVLP086_R
1691686234,AVLP552,AVLP552_R
1691937933,,
1691941760,MC64,MC64
1691972267,PVLP025,PVLP025_R
1691992939,AVLP126,AVLP126_R
1692014053,AVLP582,AVLP582_L
1692278031,LC10,LC10
1692299350,PVLP077,PVLP077_R
1692304756,PVLP086,PVLP086_R
1692437579,,(pIP5d)
1692462759,SAD034,SAD034_R
1692614515,LC10,LC10
1692619060,MC64,MC64
1692627340,LT57,LT57_R
1692782686,AOTU062,AOTU062_R
1692817033,VA7l_adPN,VA7l_adPN_R
1693315282,,
1693486219,M_lPNm13,M_lPNm13_R
1693719111,AVLP257,AVLP257_R
1693798741,LAL019,LAL019_R
1693802425,,(AVM09)_L
1693827279,M_adPNm8,M_adPNm8_R
1694462986,PLP235,PLP235_R
1694471261,,(PVM09)_L
1694721025,PVLP031,PVLP031_R
1694725926,WED063_a,WED063_a_R
1694760595,AVLP551,AVLP551_R
1694807145,LAL195,LAL195_R
1694833468,,(AVM09)_L
1694850602,M_vPNml89,M_vPNml89_R
1695066320,WED110,WED110_R
1695143944,LAL166,LAL166_R
1695145055,PS057,PS057_R
1695149590,WED183,WED183(SCB048)_R
1695178970,PS270,PS270_R
1695187208,,
1695533211,,(AVM09)_L
1695693354,PVLP072,PVLP072_R
1695848572,LAL021,LAL021_R
1696159313,WED153,WED153_R
1696530677,,Ascending?
1696897255,,
1697104095,AVLP145,AVLP145_R
1697185831,LAL188,LAL188_R
1697859822,WED017,WED017_R
1697949713,,LN
1698347801,,LN
1698796216,AVLP424,AVLP424_R
1698796218,AVLP423,AVLP423_R
1698796271,AVLP423,AVLP423_R
1698796278,AVLP424,AVLP424_R
1698800347,AVLP419,AVLP419_R
1698821941,AVLP549,AVLP549_R
1698883154,,(PVM09)_L?
1698905428,LAL049,LAL049_R
1699029525,,LN_L
1699029767,,LN
1699582872,,(PVM09)_L
1699974843,lLN2T_e,lLN2T_e(Tortuous)_R
1700307582,M_l2PNl21,M_l2PNl21_R
1700644008,v2LN3A,v2LN3a_R
1700937093,DL1_adPN,DL1_adPN_R
1700946301,DL1_adPN,DL1_adPN_R
1701299822,M_imPNl92,M_imPNl92_R
1701325725,M_vPNml73,M_vPNml73_R
1701947337,lLN2P_b,lLN2P_b(Patchy)_R
1701965055,lLN16B,lLN16b_R
1702305987,lLN2R_b,lLN2R_b(Regional)_R
1702306037,lLN2S,lLN2S(Star)_R
1702306047,M_ilPN8t91,M_ilPN8t91_R
1702310266,OA-VUMa5,OA-VUMa5_R
1702318692,lLN16A,lLN16a_R
1702323386,,
1702323388,lLN14,lLN14_R
1702336197,l2LN19,l2LN19_R
1702651358,lLN1_c,lLN1_c_R
1702668580,,LN
1703683361,DA3_adPN,DA3_adPN_R
1704347707,lLN2T_c,lLN2T_c(Tortuous)_R
1713232111,WED166_c,WED166_c_R
1713236401,WED177,WED177_R
1713236454,WED174,WED174_R
1713788691,LPC1,LPC1
1714113234,LC17,LC17
1714113716,,(PVF4)_R
1714134140,LC18,LC18
1714134266,LPC1,LPC1
1714138427,LPC1,LPC1
1714138461,LC18,LC18
1714138479,LPC1,LPC1
1714172947,,Am1? LOP-LO
1714479551,LC45b,LC45b_R
1714479649,LC18,LC18(PLBDL4)_R
1714791446,LC17,LC17
1714795031,LC21,LC21(PLBDL4)_R
1714808591,,
1714816347,Li19,Li19_R
1714821040,,(LWF5)_R
1714938029,WED033_a,WED033_a_R
1715006401,,(pMP7)(PDM17)_L
1715158302,,(LWF7)_R
1715459859,LC4,LC4
1715814552,,(PVF4)_R
1715895680,PVLP125,PVLP125_R
1715939282,PS270,PS270_R
1715999506,DNb06,DNb06_R
1716082078,,(PVM02)_L
1716236882,WED118_a,WED118_a_R
1716249528,PLP025,PLP025_R
1716332406,PS174,PS174_R
1716387782,,(PDM28)_L
1716487667,,(LWF7)_R
1716496582,LPLC2,LPLC2_R
1716522421,,(LWF6)_R
1716577833,WED116,WED116_R
1716603983,,
1716625816,IB045,IB045_R
1716842091,,(LWF6)_R
1717153009,LC12,LC12(lVLPT7)_R
1717157246,,(PVF4)_R
1717208400,LC18,LC18
1717268800,PLP061,PLP061_R
1717290865,PS266,PS266_R
1717562249,LC21,LC21
1717614278,PLP061,PLP061_R
1717894837,LC18,LC18(PLBDL4)_R
1717899399,LC21,LC21(PLBDL4)_R
1717899693,LC18,LC18
1717899720,LC18,LC18(PLBDL4)_R
1717968338,LPLC4,LPLC4
1718011349,PS147,PS147_R
1718066873,PS096_a,PS096_a_R
1718067830,PS094,PS094_R
1718114551,PS004,PS004_R
1718179755,,
1718202035,,
1718227906,LC27,LC27(lVLPT3)_R
1718231248,LC18,LC18
1718287247,WED117,WED117_R
1718308979,LPLC4,LPLC4_R
1718438146,PS267,PS267_R
1718439069,PS005_b,PS005_b_R
1718568500,,(PVF4)_R
1718645916,LPLC4,LPLC4
1718671665,PS022,PS022_R
1718749619,PS096_c,PS096_c_R
1718809500,,(ADM01)_L
1718863441,LC12,LC12(lVLPT7)_R
1718917727,LC12,LC12(lVLPT7)_R
1718918218,LC18,LC18(PLBDL4)_R
1718918235,LC18,LC18_R
1718922502,LC18,LC18(PLBDL4)_R
1718952517,WED139,WED139_R
1718995507,LC22,LC22_R
1719225241,LPLC2,LPLC2_R
1719237770,,(LWF6)_R
1719237849,LC10,LC10
1719250390,LC10,LC10
1719332432,LC22,LC22_R
1719388267,PS090,PS090_R
1719428077,VES016,VES016_R
1719549300,Li19,Li19_R
1719569268,LC22,LC22_R
1719591388,LC10,LC10
1719595635,LPLC2,LPLC2
1719643238,PLP083,PLP083_R
1719678048,LPLC4,LPLC4_R
1719695040,,
1719902535,LC12,LC12
1719903353,,(PVF5)_R
1719928105,LC17,LC17
1719928274,LC12,LC12
1719953914,LC46a,LC46a_R
1719958764,WED040_a,WED040_a_R
1719958827,WED040_a,WED040_a_R
1719958850,WED040_a,WED040_a_R
1719958881,WED040_a,WED040_a_R
1719958920,WED040_c,WED040_c_R
1719988921,PLP158,PLP158_R
1720070867,PS033,PS033_R
1720088459,VES019,VES019_R
1720226812,LC28b,LC28b
1720248819,,(PLBDL4)_R
1720300139,WED040_a,WED040_a_R
1720300275,WED040_b,WED040_b_R
1720300315,WED039,WED039_R
1720333334,PVLP004,PVLP004_R
1720585281,LC12,LC12(lVLPT7)_R
1720950695,LC6,LC6
1720951330,LC46b,LC46b_R
1721020290,LPLC1,LPLC1_R
1721025057,LPLC1,LPLC1_R
1721275233,MC64,MC64
1721305372,LC12,LC12(lVLPT7)_R
1721309290,LC14,LC14
1721309490,LC14,LC14
1721365654,LPLC1,LPLC1
1721369735,WED015,WED015_R
1721395841,PVLP037,PVLP037_R
1721586536,LC12,LC12
1721642072,LC14,LC14
1721659644,LC18,LC18
1721758360,AVLP265,AVLP265_R
1721775553,WED131,WED131_R
1721996278,,(PLBDL4)_R
1722000794,LC18,LC18
1722000978,LC18,LC18(PLBDL4)_R
1722005013,LC18,LC18(PLBDL4)_R
1722005199,LC18,LC18
1722112488,PLP236,PLP236_R
1722164148,VES023,VES023_R
1722173189,VES023,VES023_R
1722177539,CL121,CL121_R
1722177724,CL122,CL122_R
1722307233,LC17,LC17(lVLPT7)_R
1722310842,,
1722311484,LC28b,LC28b
1722333142,LC18,LC18
1722333392,LC18,LC18
1722333743,LC18,LC18(PLBDL4)_R
1722336465,LC18,LC18(PLBDL4)_R
1722336935,LC18,LC18(PLBDL4)_R
1722337568,LC18,LC18(PLBDL4)_R
1722338027,LC18,LC18(PLBDL4)_R
1722341820,LC18,LC18
1722342048,LC18,LC18(PLBDL4)_R
1722346327,LC18,LC18(PLBDL4)_R
1722346362,LC18,LC18
1722346846,LC18,LC18(PLBDL4)_R
1722483751,CL121,CL121_R
1722502026,CL122,CL122_R
1722670151,LC18,LC18
1722670397,LC18,LC18
1722670422,LC18,LC18
1722670598,PVLP068,PVLP068_R
1722682692,LC18,LC18
1722700227,AVLP146,AVLP146_R
1722708360,PVLP035,PVLP035_R
1722954501,LC20,LC20
1723010562,PVLP085,PVLP085_R
1723015266,LC18,LC18
1723019231,LC18,LC18
1723023890,LC18,LC18
1723024021,LC18,LC18
1723170563,VES024,VES024_R
1723321202,MC64,MC64
1723325346,LT57,LT57_R
1723385845,AVLP133,AVLP133_R
1723386459,LPLC1,LPLC1_R
1723506321,M_l2PNm14,M_l2PNm14_R
1723658004,LC27,LC27
1723852574,VES057,VES057_R
1723990099,LC28a,LC28a
1724158672,,
1724495314,,(PVM09)_L
1724737886,WED115,WED115_R
1724823418,LAL125,LAL125_R
1725497333,,(PVM09)_L
1725837767,,LPTC contra2_L
1725838071,PS048,PS048_R
1725839022,,(PVM09)_L
1725924169,IB068,IB068(PVM03)_L
1726184390,PS118,PS118_R
1726918361,LAL158,LAL158(PVM03)_L
1727535075,WED036_a,WED036_a_R
1727945284,,
1727979406,VP1d+VP4_l2PN1,VP1d+VP4_l2PN1_R
1728104437,AVLP440,AVLP440_R
1728294045,v2LN40,v2LN40_R
1728294318,v2LN40,v2LN40_R
1728315957,v2LN33,v2LN33_R
1728479593,AVLP102,AVLP102_R
1728553864,WED079,WED079_R
1728553918,PLP063,PLP063_R
1728894101,WED154,WED154_R
1728942250,LAL098,LAL098_R
1729236261,WED154,WED154_R
1729602536,LAL127,LAL127_R
1729637685,LAL171,LAL171(PVM03)_L
1729887288,AVLP356,AVLP356_R
1729935421,LAL172,LAL172(PVM03)_L
1729991014,,LN_L
1730077275,,
1730327790,lLN2T_a,lLN2T_a(Tortuous)_R
1730547962,AVLP554,AVLP554_R
1730608428,ExR4,ExR4(ring)_R
1730651751,v2LN3A,v2LN3a_R
1730656082,M_lvPNm26,M_lvPNm26_R
1730957703,mALC5,mALC5_L
1730979793,v2LN31,v2LN31_R
1730996778,v2LN3A,v2LN3a_R
1731605047,SAD014,SAD014_R
1732313117,M_lvPNm40,M_lvPNm40_R
1732995501,lLN2S,lLN2S(Star)_R
1733056086,v2LN35,v2LN35_R
1733370882,M_spPN5t10,M_spPN5t10_R
1733677514,M_l2PNm16,M_l2PNm16_R
1734350788,DA1_lPN,DA1_lPN_R
1734350908,DA1_lPN,DA1_lPN_R
1734372986,,LN(AL)?
1734420152,DL2v_adPN,DL2v_adPN_R
1734696656,AL-AST1,AL-AST1_L
1734705201,AL-AST1,AL-AST1_R
1744266747,WED166_c,WED166_c_R
1744603665,WED163,WED163_R
1744608077,WED179,WED179_R
1745168996,LPC1,LPC1
1745169277,LPC1,LPC1
1745333830,DNp20,DNp20_R
1745510601,,
1745510607,LC15,LC15
1745518676,LPC1,LPC1
1745570620,AVLP512,AVLP512_R
1745614242,WED151,WED151_R
1745817746,,(pLOP1)_R
1745821751,LC4,LC4
1745830360,,(PVF4)_R
1745847439,,
1745860329,LC18,LC18
1745942599,PS054,PS054_R
1745946928,PS073,PS073_R
1745951773,PS245,PS245_R
1745989723,OCG08,OCG08
1746088555,OCG08,OCG08
1746304691,WED129,WED129_R
1746373639,,
1746546621,LC12,LC12
1746849335,,(LWF3)_R
1746858454,LPLC1,LPLC1_R
1746875726,,(LWF7)_R
1746884134,LC10,LC10
1746884233,LC18,LC18
1747181914,LC17,LC17
1747216834,,(LWF2)_R
1747228863,LC9,LC9(PLBDL3)_R
1747271991,LLPC2a,LLPC2a
1747276135,LLPC2a,LLPC2a
1747276296,LLPC2a,LLPC2a
1747280612,PLP061,PLP061_R
1747280642,LLPC2a,LLPC2a
1747280673,LLPC2a,LLPC2a
1747284927,LLPC2a,LLPC2a
1747285056,LLPC2c,LLPC2c
1747289181,,LPTC FD1pof
1747379889,PS124,PS124_R
1747508899,LC12,LC12
1747518018,LC17,LC17
1747569967,LC11,LC11
1747608690,,LPTC FD1pof
1747612919,LLPC2a,LLPC2a
1747616992,LLPC3,LLPC3
1747617067,LLPC2a,LLPC2a
1747617158,LLPC2a,LLPC2a
1747617229,LLPC2a,LLPC2a
1747621368,LLPC2a,LLPC2a
1747621562,LLPC2a,LLPC2a
1747621766,LLPC2a,LLPC2a
1747621828,LLPC2a,LLPC2a
1747625669,LLPC2a,LLPC2a
1747625772,WED075,WED075_R
1747635018,LLPC2c,LLPC2c
1747664643,,(aIP6)(lVLPT8)_R
1747923703,,(PLBDL10)_R
1747958421,LLPC2a,LLPC2a
1747962718,LLPC2a,LLPC2a
1747963184,LLPC2a,LLPC2a
1747971659,LLPC2c,LLPC2c
1748117714,,(ADM01)_L
1748187188,LC12,LC12(lVLPT7)_R
1748187330,LC17,LC17
1748222538,LC25,LC25
1748269043,LPC2,LPC2
1748295241,LLPC2a,LLPC2a
1748299139,LLPC2c,LLPC2c
1748299513,LLPC2a,LLPC2a
1748299641,LLPC2a,LLPC2a
1748299708,LLPC3,LLPC3
1748304380,LLPC2a,LLPC2a
1748308214,LLPC2c,LLPC2c
1748312150,LLPC2c,LLPC2c
1748550345,,(LWF6)_R
1748567506,,(LWF7)_R
1748636546,LLPC3,LLPC3
1748636563,LLPC2a,LLPC2a
1748640603,LLPC2a,LLPC2a
1748649328,LLPC2c,LLPC2c
1748666238,PS143,PS143_R
1748925835,,(LWF2)_R
1748929680,Li16,Li16_R
1748985942,LLPC2a,LLPC2a
1748986069,LLPC2a,LLPC2a
1748986351,LLPC2c,LLPC2c
1749007402,LC22,LC22_R
1749007519,LC22,LC22_R
1749020274,LC22,LC22_R
1749020373,LC22,LC22_R
1749236368,LC13,LC13(LWF1)_R
1749258134,LC4,LC4
1749258463,,(PVF4)_R
1749270652,LC11,LC11
1749274582,,(PLBDL4)_R
1749275570,LPLC1,LPLC1_R
1749313891,LAL058,LAL058_R
1749318240,WED138,WED138_R
1749323103,PLP062,PLP062_R
1749323106,LLPC2a,LLPC2a
1749327243,LLPC2c,LLPC2c
1749327276,LLPC2c,LLPC2c
1749327293,LLPC2c,LLPC2c
1749327387,LLPC2c,LLPC2c
1749327483,LLPC2c,LLPC2c
1749331464,LLPC2c,LLPC2c
1749331550,LLPC2c,LLPC2c
1749331593,LLPC2c,LLPC2c
1749343874,LC22,LC22_R
1749374615,PLP172,PLP172_R
1749434934,PS299,PS299(SCB002)_R
1749611399,LC18,LC18
1749620832,LC18,LC18(PLBDL4)_R
1749628974,aMe19b,aMe19b
1749659355,PLP062,PLP062_R
1749672312,LLPC2c,LLPC2c
1749672337,LLPC2c,LLPC2c
1749845151,,(ADM01)_L
1749919261,Li19,Li19_R
1749944256,LC20,LC20
1749957192,,(PLBDL4)_R
1749957344,LC12,LC12
1750004327,AVLP510,AVLP510_R
1750026634,LC22,LC22_R
1750039535,LC22,LC22_R
1750243366,LC15,LC15
1750247044,LC24,LC24
1750251452,LC17,LC17
1750269273,,(LWF3)_R
1750289956,LC21,LC21
1750319777,,
1750371809,LC22,LC22_R
1750419433,PLP009,PLP009_R
1750587711,LC16,LC16
1750605638,MC64,MC64
1750621344,LC12,LC12
1750622215,LC17,LC17
1750630587,LC12,LC12(lVLPT7)_R
1750669238,WED028,WED028_R
1750712639,LC22,LC22_R
1750721034,CL323,CL323_R
1750929611,LC25,LC25
1750980224,LC18,LC18
1750984451,LC18,LC18
1751028010,,LPC?
1751100936,PS032,PS032_R
1751257274,LC12,LC12
1751262627,LC17,LC17
1751321418,LC18,LC18(PLBDL4)_R
1751325674,LC18,LC18
1751329909,LPLC2,LPLC2
1751330026,LC18,LC18
1751333757,WED040_b,WED040_b_R
1751361048,WED015,WED015_R
1751364895,,LPC?
1751666374,LC17,LC17
1751670748,LPLC2,LPLC2
1751943911,LC12,LC12
1751986317,LC46a,LC46a_R
1751994423,LC12,LC12(lVLPT7)_R
1752016801,LPLC2,LPLC2_R
1752046561,AVLP514,AVLP514_R
1752051506,WED111,WED111_R
1752067852,PLP227,PLP227_R
1752089949,SAD015,SAD015_R
1752089996,SAD018,SAD018_R
1752090091,PVLP046,PVLP046_R
1752090152,SAD018,SAD018_R
1752124422,WED048,WED048_R
1752671998,LC12,LC12(lVLPT7)_R
1752672460,LC17,LC17
1752694591,LC18,LC18
1752699920,LC18,LC18
1752962124,LC17,LC17
1752988351,LC27,LC27
1753034787,LC18,LC18
1753112545,WED047,WED047_R
1753116740,AVLP278,AVLP278_R
1753116913,AVLP264,AVLP264_R
1753117041,WED047,WED047_R
1753195131,AVLP462,AVLP462_R
1753329751,,
1753354492,LC12,LC12(lVLPT7)_R
1753354584,LC12,LC12
1753354657,LC12,LC12
1753354671,LC12,LC12
1753358619,LC12,LC12
1753358914,LC12,LC12
1753358965,LC12,LC12
1753359080,LC12,LC12
1753359088,LC12,LC12(lVLPT7)_R
1753359129,LC12,LC12
1753359145,LC12,LC12
1753359149,LC12,LC12
1753359235,LC12,LC12
1753359267,LC12,LC12
1753359276,LC12,LC12
1753359328,LC12,LC12(lVLPT7)_R
1753363739,LC12,LC12(lVLPT7)_R
1753367903,LC18,LC18
1753371564,LC18,LC18
1753385655,LC18,LC18
1753449078,WED051,WED051_R
1753449164,AVLP261,AVLP261_R
1753449224,AVLP264,AVLP264_R
1753453311,AVLP265,AVLP265_R
1753458358,WED052,WED052_R
1753523046,WED013,WED013_R
1753670413,,(LWF1)_R
1753670596,LC17,LC17(lVLPT4)_R
1753674977,LPLC2,LPLC2_R
1753690864,LC12,LC12(lVLPT7)_R
1753691086,LC12,LC12
1753691232,LC12,LC12
1753695151,LC12,LC12
1753695182,LC12,LC12(lVLPT7)_R
1753695198,LC12,LC12
1753695251,LC12,LC12
1753695319,LC12,LC12(lVLPT7)_R
1753695328,LC12,LC12
1753695329,LC12,LC12
1753695387,LC12,LC12
1753695482,LC12,LC12(lVLPT7)_R
1753695554,LC12,LC12(lVLPT7)_R
1753695569,LC12,LC12
1753695576,LC12,LC12(lVLPT7)_R
1753695620,LC12,LC12
1753695737,LC12,LC12(lVLPT7)_R
1753695866,LC12,LC12(lVLPT7)_R
1753695941,LC12,LC12(lVLPT7)_R
1753696105,LC12,LC12
1753700376,LC12,LC12
1753751888,PVLP024,PVLP024_R
1753998191,,(lVLPT3)_R
1754019541,LC17,LC17
1754028170,LC12,LC12(lVLPT7)_R
1754028266,LC12,LC12
1754032933,LC12,LC12
1754033051,LC12,LC12(lVLPT7)_R
1754033072,LC12,LC12
1754037055,LC12,LC12
1754041168,LC18,LC18
1754042300,LC12,LC12
1754348495,LC27,LC27
1754369991,LC12,LC12
1754370241,LC12,LC12(lVLPT7)_R
1754370281,LC12,LC12(lVLPT7)_R
1754370313,LC12,LC12
1754370428,LC12,LC12
1754374121,LC12,LC12
1754374486,LC12,LC12
1754420857,WED015,WED015_R
1754446468,WED046,WED046_R
1754485599,SAD011,SAD011_R
1754711606,LC12,LC12
1754715778,LC12,LC12(lVLPT4)_R
1754715820,LC12,LC12(lVLPT7)_R
1754715852,LC12,LC12(lVLPT7)_R
1754779699,WED050,WED050_R
1755198194,,(PVM01)_L
1755556097,VP3+VP1l_ivPN,VP3+VP1l_ivPN
1755556277,M_l2PN3t18,M_l2PN3t18_R
1755859000,WED148,WED148_R
1755859880,WED002,WED002_R
1755860078,LAL124,LAL124_R
1755884170,,(PVM09)_L
1756121345,AVLP342,AVLP342_R
1756134771,,
1756191255,PS077,PS077_R
1756208777,WED127,WED127(PVM01)_L
1756212801,PS026,PS026_R
1756531702,PS099,PS099(AVM20)_L
1756532441,PS077,PS077_R
1756579280,DL2d_adPN,DL2d_adPN_R
1756678244,,(PDM27)_L
1756869802,LAL117,LAL117_R
1756881825,WED011,WED011_R
1757477299,AVLP124,AVLP124_R
1757481665,AVLP149,AVLP149_R
1757612027,AOTU042,AOTU042_R
1757797015,AVLP308,AVLP308_R
1758224986,WED177,WED177_R
1758323593,v2LN42,v2LN42_R
1758617327,,(AVM20)_L
1758621675,,LPTC contra2_L
1759173561,AVLP114,AVLP114_R
1759649309,LAL127,LAL127_R
1759674685,v2LN34A,v2LN34a_R
1759929057,WED154,WED154_R
1759930196,WED132,WED132_R
1759999022,M_lvPNm33,M_lvPNm33_R
1760231526,AVLP401,AVLP401_R
1760318324,LAL173,LAL173_R
1760327095,,
1760922408,AVLP382,AVLP382_R
1761345315,vLN24,vLN24_R
1761561802,AVLP411,AVLP411_R
1762351201,,LN(AL)?
1762354941,lLN2T_a,lLN2T_a(Tortuous)_R
1762359683,lLN2S,lLN2S(Star)_R
1762674761,M_adPNm8,M_adPNm8_R
1762704980,lLN2P_c,lLN2P_c(Patchy)_R
1763037543,vLN24,vLN24
1763149978,ORN_DM6,ORN_DM6_L
1763360713,lLN16B,lLN16b_R
1763728340,,LN(AL)?
1764091241,DM6_adPN,DM6_adPN_R
1764388538,v2LN35,v2LN35_R
1765040289,DA1_lPN,DA1_lPN_R
1765415970,M_lvPNm41,M_lvPNm41_R
1775284660,WED158,WED158_R
1775513203,LPC1,LPC1
1775513344,LPC1,LPC1
1775638620,PS237,PS237_R
1775837518,,(pLOP1)_R
1775966718,WED163,WED163_R
1775966739,WED164,WED164_R
1775966802,WED156,WED156_R
1776161570,,(pLOP1)_R
1776178073,,(pLOP1)_R
1776208262,LPC1,LPC1
1776308120,WED170,WED170_R
1776308149,WED159,WED159_R
1776308170,WED159,WED159_R
1776515792,,(pLOP1)_R
1776553851,LC18,LC18
1776865370,LC17,LC17
1776886049,LC25,LC25
1777054942,PS278,PS278_L
1777227052,LC25,LC25
1777287980,LLPC2b,LLPC2b
1777292496,LLPC2b,LLPC2b
1777409166,PS279,PS279_L
1777615656,LLPC2c,LLPC2c
1777620290,LLPC2a,LLPC2a
1777624565,LLPC2b,LLPC2b
1777624895,LLPC2c,LLPC2c
1777633341,LLPC2b,LLPC2b
1777871882,Li15,Li15_R
1777918421,,(LWF6)_R
1777952404,LLPC2a,LLPC2a
1777952466,LLPC2a,LLPC2a
1777952508,LLPC3,LLPC3
1777956777,LLPC3,LLPC3
1777956961,LLPC2a,LLPC2a
1777961088,LLPC2a,LLPC2a
1777965959,LLPC2c,LLPC2c
1777970202,LLPC2c,LLPC2c
1777970311,LLPC2b,LLPC2b
1777970372,LLPC2b,LLPC2b
1777974380,LLPC2b,LLPC2b
1777974597,LLPC2b,LLPC2b
1777979056,LLPC2b,LLPC2b
1777983435,LLPC2b,LLPC2b
1777983454,LLPC2b,LLPC2b
1778013540,PS234,PS234_R
1778018067,WED010,WED010_R
1778220673,,(PVF4)_R
1778293490,LLPC3,LLPC3
1778302624,LLPC2a,LLPC2a
1778306530,LLPC2a,LLPC2a
1778306884,LLPC2a,LLPC2a
1778307115,LLPC2a,LLPC2a
1778311161,WED009,WED009_R
1778315198,LLPC2c,LLPC2c
1778315797,LLPC2c,LLPC2c
1778320035,LLPC2b,LLPC2b
1778613177,LPC1,LPC1
1778660802,LLPC2b,LLPC2b
1778664972,LLPC2b,LLPC2b
1778669408,LLPC2b,LLPC2b
1778916255,LC21,LC21(PLBDL10)_R
1778920327,,(LWF6)_R
1778976490,LLPC3,LLPC3
1778980154,LLPC3,LLPC3
1778980197,LLPC3,LLPC3
1778980401,LLPC3,LLPC3
1778984385,LLPC3,LLPC3
1778984560,LLPC3,LLPC3
1778984647,LLPC2a,LLPC2a
1778984734,LLPC2a,LLPC2a
1778993289,LLPC3,LLPC3
1778993447,LLPC3,LLPC3
1779001685,LLPC3,LLPC3
1779006513,LLPC2b,LLPC2b
1779221851,Li17,Li17_R
1779231120,,
1779304011,LPC2,LPC2
1779321626,LLPC3,LLPC3
1779325800,LLPC2a,LLPC2a
1779343124,PLP230,PLP230(PVM03)_L
1779567374,LC17,LC17
1779598492,,(LWF6)_R
1779611494,,(LWF3)_R
1779666644,LLPC3,LLPC3
1779680030,LLPC2c,LLPC2c
1779684044,LLPC2c,LLPC2c
1779696775,LAL084,LAL084(AVM09)_L
1779710234,PLP194,PLP194_R
1779796131,,(PVM01)_L
1779796258,PS005_b,PS005_b_R
1779808792,,(ADM01)_L
1779972924,LC18,LC18
1780012434,LLPC3,LLPC3
